Entry_ID,Category,Subcategory,Organisation,Name_Nepali,Description,Province,District,Palika,Ward,Address,Primary_Phone,Secondary_Phone,Hotline_Code,Fax,Email,Website,Key_Persons,Department,Working_Hours,Is_24_7,Is_Emergency,Source_Name,Source_Type,Data_Source_URL,Verification_Status,Confidence_Level,Last_Checked,Notes,Palika_Category_Status
LTM-GOV-0005,Government Services,Information Technology Office,Likhu Tamakoshi Information Technology Office,सूचना प्रविधि शाखा,Official information technology officer contact published on the municipality homepage.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Likhu Tamakoshi Rural Municipality Office, Ward 3, Dhobi Bazar",9861543834,,,,ito.likhuramechhapmun@gmail.com,https://likhutamakoshimun.gov.np/,सन्दिप श्रेष्ठ,सूचना प्रविधि अधिकृत,,No,No,Likhu Tamakoshi municipality homepage contact block,Official Municipality,https://likhutamakoshimun.gov.np/,Verified,High,2026-07-11,,Completed
LTM-GOV-0006,Government Services,Information Officer,Likhu Tamakoshi Information Office,सूचना अधिकारी,Official information officer contact published on the municipality homepage.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Likhu Tamakoshi Rural Municipality Office, Ward 3, Dhobi Bazar",9844302230,,,,ito.likhuramechhapmun@gmail.com,https://likhutamakoshimun.gov.np/,भुम बहादुर बुढाथोकी,अधिकृतस्तर (छैठौँ),,No,No,Likhu Tamakoshi municipality homepage information officer block,Official Municipality,https://likhutamakoshimun.gov.np/,Verified,High,2026-07-11,,Completed
LTM-COMP-0001,Government Complaints,Municipal Complaint Desk,Likhu Tamakoshi Municipality Complaint Desk,गुनासो / प्रतिक्रिया,Official municipality complaint intake uses the public office and information officer contacts published on the official site.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Ward 3, Dhobi Bazar, Ramechhap",9844302230,,,,ito.likhuramechhapmun@gmail.com,https://likhutamakoshimun.gov.np/,भुम बहादुर बुढाथोकी,Complaint / Feedback,,No,No,Likhu Tamakoshi municipality homepage and information officer block,Official Municipality,https://likhutamakoshimun.gov.np/,Verified,High,2026-07-11,,Completed
LTM-COMP-0002,Government Complaints,National Complaint Hotline,Hello Sarkar Gunaso,हेलो सरकार गुनासो,National government complaint hotline usable from Likhu Tamakoshi.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Singhadurbar, Kathmandu, Nepal",01-5970087,,1111,,1111@nepal.gov.np,https://gunaso.opmcm.gov.np/,,Government Complaints,24/7,Yes,No,Hello Sarkar official government complaint portal,Official Government,https://gunaso.opmcm.gov.np/,Verified,High,2026-07-11,,Completed
LTM-UTIL-0001,Electricity & Utilities,Electricity Distribution,"Ramechhap Distribution Center, Nepal Electricity Authority","रामेछाप वितरण केन्द्र, नेपाल विद्युत प्राधिकरण",Official NEA distribution center contact serving the Ramechhap area including Likhu Tamakoshi.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Ramechhap, Nepal",9854040072,,,,,https://nea.org.np/no-light-numbers/view/289,,Electricity Distribution,,No,No,NEA no-light contact page for Ramechhap Distribution Center,Official Utility,https://nea.org.np/no-light-numbers/view/289,Verified,High,2026-07-11,Official NEA no-light page labels this number for the Ramechhap distribution center.,Completed
LTM-DISR-0001,Disaster & Rescue,National Emergency Operation Center,National Emergency Operation Center,राष्ट्रिय आपत्कालीन कार्यसंचालन केन्द्र,Official national disaster response and rescue coordination contact for Likhu Tamakoshi.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Ministry of Home Affairs, Kathmandu",01-4200105,01-4200258,1234,,neoc@moha.gov.np,https://www.moha.gov.np/en/office-layout/761,,Disaster Preparedness and Response,24/7,Yes,Yes,National Disaster Risk Reduction and Management Authority,Official Government,https://ndrrma.gov.np/en,Verified,High,2026-07-26,NDRRMA current official website lists NEOC Toll Free 1234; supersedes the previously recorded 1149 code.,Completed
LTM-TRVL-0001,Travel & Tourism,Tourist Police,Tourist Police Nepal,पर्यटक प्रहरी,Tourist safety and assistance contact usable by visitors to Likhu Tamakoshi and nearby routes.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Bhrikutimandap, Kathmandu",01-4247041,9851289444,1144,,policetourist@nepalpolice.gov.np,https://www.nepalpolice.gov.np/tourist-police/,,Tourist Police,24/7,Yes,Yes,Nepal Police Tourist Police page,Official Tourism,https://www.nepalpolice.gov.np/tourist-police/,Verified,High,2026-07-11,,Completed
LTM-INFO-0001,Information & Inquiry,Information Officer,Likhu Tamakoshi Information Office,सूचना अधिकारी,Official public information and inquiry contact published on the municipality homepage.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,,"Likhu Tamakoshi Rural Municipality Office, Ward 3, Dhobi Bazar",9844302230,,,,ito.likhuramechhapmun@gmail.com,https://likhutamakoshimun.gov.np/,भुम बहादुर बुढाथोकी,अधिकृतस्तर (छैठौँ),,No,No,Likhu Tamakoshi municipality homepage information officer block,Official Municipality,https://likhutamakoshimun.gov.np/,Verified,High,2026-07-11,,Completed
LTM-WARD-0001,Ward Offices,Ward Office,Likhu Tamakoshi Rural Municipality Ward 1 Office,वडा नं 1 कार्यालय,Official ward public contact for Likhu Tamakoshi Ward 1.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,1,"Ward 1, दुरागाउँ, Likhu Tamakoshi Rural Municipality, Ramechhap",9851141492,9849606739,,,likhutamakoshi.duragaun@gmail.com,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%A7-%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%97%E0%A4%BE%E0%A4%89%E0%A4%81,दलबिर भियाल,Ward Office,,No,No,Likhu Tamakoshi official ward page and staff directory,Official Municipality,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%A7-%E0%A4%A6%E0%A5%81%E0%A4%B0%E0%A4%BE%E0%A4%97%E0%A4%BE%E0%A4%89%E0%A4%81,Verified,High,2026-07-11,Ward page exposes ward contact number; ward secretary contact cross-checked from official staff directory.,Completed
LTM-WARD-0002,Ward Offices,Ward Office,Likhu Tamakoshi Rural Municipality Ward 3 Office,वडा नं 3 कार्यालय,Official ward public contact for Likhu Tamakoshi Ward 3.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,3,"Ward 3, काङ्बा, Likhu Tamakoshi Rural Municipality, Ramechhap",9843836744,,,,ltkward3@gmail.com,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%A9-%E0%A4%95%E0%A4%BE%E0%A4%99%E0%A5%8D%E0%A4%AC%E0%A4%BE,सन्ध्या पौडेल,Ward Office,,No,No,Likhu Tamakoshi official ward page and staff directory,Official Municipality,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%A9-%E0%A4%95%E0%A4%BE%E0%A4%99%E0%A5%8D%E0%A4%AC%E0%A4%BE,Verified,High,2026-07-11,Ward page does not expose a clean standalone number; official staff directory publishes this ward secretary contact.,Completed
LTM-WARD-0003,Ward Offices,Ward Office,Likhu Tamakoshi Rural Municipality Ward 4 Office,वडा नं 4 कार्यालय,Official ward public contact for Likhu Tamakoshi Ward 4.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,4,"Ward 4, बिजुलीकोट, Likhu Tamakoshi Rural Municipality, Ramechhap",9854024288,9849659916,,,likhutamakoshi.bijulikot@gmail.com,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AA-%E0%A4%AC%E0%A4%BF%E0%A4%9C%E0%A5%81%E0%A4%B2%E0%A5%80%E0%A4%95%E0%A5%8B%E0%A4%9F,बिमल महत,Ward Office,,No,No,Likhu Tamakoshi Ward 4 page and officials directory,Official Municipality,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AA-%E0%A4%AC%E0%A4%BF%E0%A4%9C%E0%A5%81%E0%A4%B2%E0%A5%80%E0%A4%95%E0%A5%8B%E0%A4%9F,Verified,High,2026-07-15,Updated to use the official Ward 4 page contact number as the primary number. The previous Bijulikot assistant computer operator number is retained as secondary office support contact.,Completed
LTM-WARD-0004,Ward Offices,Ward Office,Likhu Tamakoshi Rural Municipality Ward 5 Office,वडा नं 5 कार्यालय,Official ward public contact for Likhu Tamakoshi Ward 5.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,5,"Ward 5, नागदह, Likhu Tamakoshi Rural Municipality, Ramechhap",9860200991,,,,nagadahawardoffice@gmail.com,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AB-%E0%A4%A8%E0%A4%BE%E0%A4%97%E0%A4%A6%E0%A4%B9,पुर्ण बहादुर रोकाया,Ward Office,,No,No,Likhu Tamakoshi official ward page and staff directory,Official Municipality,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AB-%E0%A4%A8%E0%A4%BE%E0%A4%97%E0%A4%A6%E0%A4%B9,Verified,High,2026-07-11,Official staff directory publishes this ward secretary contact.,Completed
LTM-WARD-0005,Ward Offices,Ward Office,Likhu Tamakoshi Rural Municipality Ward 6 Office,वडा नं 6 कार्यालय,Official ward public contact for Likhu Tamakoshi Ward 6.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,6,"Ward 6, खिम्ती, Likhu Tamakoshi Rural Municipality, Ramechhap",9810528112,,,,khimtiward@gmail.com,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AC-%E0%A4%96%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%A4%E0%A5%80,चाँदनी लामा तामाङ,Ward Office,,No,No,Likhu Tamakoshi official ward page and staff directory,Official Municipality,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AC-%E0%A4%96%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%A4%E0%A5%80,Verified,High,2026-07-11,Official staff directory publishes this ward secretary contact.,Completed
LTM-WARD-0006,Ward Offices,Ward Office,Likhu Tamakoshi Rural Municipality Ward 7 Office,वडा नं 7 कार्यालय,Official ward public contact for Likhu Tamakoshi Ward 7.,Bagmati,Ramechhap,Likhu Tamakoshi Rural Municipality,7,"Ward 7, तिल्पुङ, Likhu Tamakoshi Rural Municipality, Ramechhap",9868827003,,,,likhutamakoshi7tilpung@gmail.com,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AD-%E0%A4%A4%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%AA%E0%A5%81%E0%A4%99,रोषन सिंह रावत,Ward Office,,No,No,Likhu Tamakoshi official ward page and staff directory,Official Municipality,https://likhutamakoshimun.gov.np/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8-%E0%A5%AD-%E0%A4%A4%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%AA%E0%A5%81%E0%A4%99,Verified,High,2026-07-11,Official staff directory publishes this ward secretary contact.,Completed
MTH-EMG-0001,Emergency Services,Police Emergency Hotline,Nepal Police Emergency,नेपाल प्रहरी आपतकालीन सेवा,National police emergency hotline usable from Manthali Municipality.,Bagmati,Ramechhap,Manthali Municipality,,Nepal,,,100,,,https://www.nepalpolice.gov.np/tourist-police/,,Emergency Services,24/7,Yes,Yes,Nepal Police Tourist Police emergency guidance,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,High,2026-07-11,,Completed
MTH-POL-0001,Police & Security,District Police,District Police Office Ramechhap,"जिल्ला प्रहरी कार्यालय, रामेछाप",District police public contact published on the official municipality reference page.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali, Ramechhap",048-540099,048-540100,100,,,https://www.manthalimun.gov.np/en/node/333,,Police,24/7,Yes,Yes,Manthali municipality district police reference page,Official Municipality,https://www.manthalimun.gov.np/en/node/333,Verified,High,2026-07-11,,Completed
MTH-POL-0002,Police & Security,Traffic Police Hotline,Nepal Traffic Police Helpline,नेपाल ट्राफिक प्रहरी हेल्पलाइन,Official traffic police emergency helpline usable from Manthali Municipality.,Bagmati,Ramechhap,Manthali Municipality,,Nepal,,,103,,,https://traffic.nepalpolice.gov.np/safety-and-security/traffic-helpline/,,Traffic Police,24/7,Yes,Yes,Nepal Traffic Police helpline page,Official Police,https://traffic.nepalpolice.gov.np/safety-and-security/traffic-helpline/,Verified,High,2026-07-11,,Completed
MTH-HEALTH-0001,Health & Ambulance,Ambulance Service,Manthali Municipality Ambulance Service,एम्वुलेन्स सेवा,Official municipality ambulance driver contact published on the municipality homepage.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali-01, Ramechhap",9841638985,,,,,https://manthalimun.gov.np/en,हरि बहादुर श्रेष्ठ,Ambulance Service,,No,Yes,Manthali municipality homepage contact block,Official Municipality,https://manthalimun.gov.np/en,Verified,High,2026-07-11,Homepage explicitly lists the ambulance driver contact.,Completed
MTH-HEALTH-0002,Health & Ambulance,Health Branch,Manthali Health Section,स्वास्थ्य शाखा,Official municipal health branch head contact from the staff directory.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali-01, Ramechhap",9854040347,,,,,https://manthalimun.gov.np/en/staff,केशबराज फुँयाल,"स्वास्थ्य शाखा प्रमुख, जनस्वास्थ्य निरीक्षक",,No,No,Manthali municipality staff directory,Official Municipality,https://manthalimun.gov.np/en/staff,Verified,High,2026-07-11,,Completed
MTH-HOSP-0001,Hospitals,Primary Health Centre,Primary Health Centre Manthali,प्राथमिक स्वास्थ्य केन्द्र मन्थली,Official municipality reference page listing a local primary health centre contact.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali, Ramechhap",048-540127,9841535258,,,,https://www.manthalimun.gov.np/en/node/350,,Primary Health Centre,,No,No,Manthali municipality health facilities page,Official Municipality,https://www.manthalimun.gov.np/en/node/350,Verified,High,2026-07-11,Contact list is on an official municipality page originally published in 2019 and still publicly available.,Completed
MTH-HOSP-0002,Hospitals,Community Hospital,Ramechhap Community Hospital,रामेछाप सामुदायिक अस्पताल,Official municipality reference page listing a local hospital contact.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali, Ramechhap",048-540476,,,,,https://www.manthalimun.gov.np/en/node/350,,Hospital,,No,No,Manthali municipality health facilities page,Official Municipality,https://www.manthalimun.gov.np/en/node/350,Verified,High,2026-07-11,Contact list is on an official municipality page originally published in 2019 and still publicly available.,Completed
MTH-HOSP-0003,Hospitals,Cooperative Hospital,Tamakoshi Cooperative Hospital Manthali,तामाकोशी सहकारी अस्पताल मन्थली,Official municipality reference page listing a local hospital contact.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali, Ramechhap",048-540210,,,,,https://www.manthalimun.gov.np/en/node/350,,Hospital,,No,No,Manthali municipality health facilities page,Official Municipality,https://www.manthalimun.gov.np/en/node/350,Verified,High,2026-07-11,Contact list is on an official municipality page originally published in 2019 and still publicly available.,Completed
MTH-WOMEN-0001,Women & Children,Women Helpline,National Women Commission Helpline,राष्ट्रिय महिला आयोग हेल्पलाइन,National GBV reporting and support helpline usable from Manthali.,Bagmati,Ramechhap,Manthali Municipality,,"Kathmandu, Nepal",01-4256701,,1145,,info@nwc.gov.np,https://nwchelpline.gov.np/,,Women Helpline,24/7,Yes,Yes,National Women Commission helpline portal,Official Government,https://nwchelpline.gov.np/service-mapping/detail/345-NWC?lang=en,Verified,High,2026-07-11,,Completed
MTH-WOMEN-0002,Women & Children,Child Helpline,Child Helpline 1098 Nepal,बाल हेल्पलाइन १०९८ नेपाल,"Official child helpline for rescue, counselling, and referral support.",Bagmati,Ramechhap,Manthali Municipality,,Nepal,,,1098,,,https://mowcsc.gov.np/,,Child Protection,24/7,Yes,Yes,Ministry child helpline operating procedure notice,Official Government,https://mowcsc.gov.np/content/291/child-helpline-number-1098-nepal-operating-procedure-/,Verified,High,2026-07-11,,Completed
MTH-GOV-0001,Government Services,Municipal Office,Manthali Municipality Office,नगर कार्यपालिकाको कार्यालय,Main municipality office public contact.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali-01, Ramechhap",048-540112,,,048-540112,ito.manthalimun@gmail.com; info@manthalimun.gov.np,https://manthalimun.gov.np/en,,Municipal Office,,No,No,Manthali municipality homepage contact block,Official Municipality,https://manthalimun.gov.np/en,Verified,High,2026-07-11,,Completed
MTH-GOV-0002,Government Services,Mayor Office,Manthali Mayor Office,नगर प्रमुख,Official public contact for the municipality mayor.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali Municipality Office, Manthali-01, Ramechhap",048-540574,9851049369,,,,https://manthalimun.gov.np/en/content/mr-lawa-shrestha,लब श्रेष्ठ,Mayor Office,,No,No,Manthali mayor profile page,Official Municipality,https://manthalimun.gov.np/en/content/mr-lawa-shrestha,Verified,High,2026-07-11,,Completed
MTH-GOV-0003,Government Services,Deputy Mayor Office,Manthali Deputy Mayor Office,नगर उपप्रमुख,Official public contact for the municipality deputy mayor.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali Municipality Office, Manthali-01, Ramechhap",048-540112,9844247882,,,basnetishwori079@gmail.com,https://manthalimun.gov.np/en/content/mrs-ishwori-basnet,इश्वरी बस्नेत,Deputy Mayor Office,,No,No,Manthali deputy mayor profile page,Official Municipality,https://manthalimun.gov.np/en/content/mrs-ishwori-basnet,Verified,High,2026-07-11,,Completed
MTH-GOV-0004,Government Services,Chief Administrative Officer,Manthali Chief Administrative Office,प्रमुख प्रशासकीय अधिकृत,Official public contact for the chief administrative officer from the staff directory.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali Municipality Office, Manthali-01, Ramechhap",9854048111,,,,,https://manthalimun.gov.np/en/staff,देवर्षि सापकोटा,Chief Administrative Office,,No,No,Manthali municipality staff directory,Official Municipality,https://manthalimun.gov.np/en/staff,Verified,High,2026-07-11,,Completed
MTH-GOV-0005,Government Services,Education Branch,"Manthali Education, Youth and Sports Branch","शिक्षा, युवा तथा खेलकुद शाखा",Official municipal education branch head contact from the staff directory.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali Municipality Office, Manthali-01, Ramechhap",9767985519,,,,,https://manthalimun.gov.np/en/staff,विष्णु बहादुर अधिकारी,"शिक्षा, युवा तथा खेलकुद शाखा प्रमुख",,No,No,Manthali municipality staff directory,Official Municipality,https://manthalimun.gov.np/en/staff,Verified,High,2026-07-11,,Completed
MTH-COMP-0001,Government Complaints,Municipal Complaint Desk,Manthali Municipality Complaint Desk,सूचना तथा गुनासो सुन्ने अधिकारी,Official municipality grievance and complaint channel published on the homepage.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali-01, Ramechhap",048-540112,,,,suchana.manthalimun@gmail.com,https://manthalimun.gov.np/en,,Complaint / Feedback,,No,No,Manthali municipality homepage contact block,Official Municipality,https://manthalimun.gov.np/en,Verified,High,2026-07-11,,Completed
MTH-COMP-0002,Government Complaints,National Complaint Hotline,Hello Sarkar Gunaso,हेलो सरकार गुनासो,National government complaint hotline usable from Manthali.,Bagmati,Ramechhap,Manthali Municipality,,"Singhadurbar, Kathmandu, Nepal",01-5970087,,1111,,1111@nepal.gov.np,https://gunaso.opmcm.gov.np/,,Government Complaints,24/7,Yes,No,Hello Sarkar official government complaint portal,Official Government,https://gunaso.opmcm.gov.np/,Verified,High,2026-07-11,,Completed
MTH-UTIL-0001,Electricity & Utilities,Electricity Distribution,"Manthali Distribution Center, Nepal Electricity Authority","मन्थली वितरण केन्द्र, नेपाल विद्युत प्राधिकरण",Official NEA distribution center contact for Manthali.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali, Ramechhap",9851273719,,,,ramechap@nea.org.np,https://bagmati.nea.org.np/dcs-contacts/372?csrt=8850775186693412724,Shisir Lamsal,Electricity Distribution,,No,No,NEA Ramechhap Distribution Center contact page,Official Utility,https://bagmati.nea.org.np/dcs-contacts/372?csrt=8850775186693412724,Verified,High,2026-07-11,NEA page labels this as Ramechhap Distribution Center serving the Manthali area.,Completed
MTH-UTIL-0002,Electricity & Utilities,No Light Service,Manthali DCS No Light,मन्थली डी.सी.एस. नो लाइट,Official NEA no-light service contacts for Manthali distribution area.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali, Ramechhap",9840015582,048-540051,,,,https://bagmati.nea.org.np/no-light-numbers/view/289,,No Light Service,,No,No,NEA Bagmati no-light numbers page,Official Utility,https://bagmati.nea.org.np/no-light-numbers/view/289,Verified,High,2026-07-11,,Completed
MTH-DISR-0001,Disaster & Rescue,National Emergency Operation Center,National Emergency Operation Center,राष्ट्रिय आपत्कालीन कार्यसंचालन केन्द्र,Official national disaster response and rescue coordination contact for Manthali.,Bagmati,Ramechhap,Manthali Municipality,,"Ministry of Home Affairs, Kathmandu",01-4200105,01-4200258,1234,,neoc@moha.gov.np,https://www.moha.gov.np/en/office-layout/761,,Disaster Preparedness and Response,24/7,Yes,Yes,National Disaster Risk Reduction and Management Authority,Official Government,https://ndrrma.gov.np/en,Verified,High,2026-07-26,NDRRMA current official website lists NEOC Toll Free 1234; supersedes the previously recorded 1149 code.,Completed
MTH-TRVL-0001,Travel & Tourism,Tourist Police,Tourist Police Nepal,पर्यटक प्रहरी,Tourist safety and assistance contact usable by visitors to Manthali and nearby routes.,Bagmati,Ramechhap,Manthali Municipality,,"Bhrikutimandap, Kathmandu",01-4247041,9851289444,1144,,policetourist@nepalpolice.gov.np,https://www.nepalpolice.gov.np/tourist-police/,,Tourist Police,24/7,Yes,Yes,Nepal Police Tourist Police page,Official Tourism,https://www.nepalpolice.gov.np/tourist-police/,Verified,High,2026-07-11,,Completed
MTH-INFO-0001,Information & Inquiry,Information Officer,Manthali Information and Inquiry Desk,सूचना तथा गुनासो सुन्ने अधिकारी,Official public information and inquiry contact published on the municipality homepage.,Bagmati,Ramechhap,Manthali Municipality,,"Manthali-01, Ramechhap",048-540112,,,,suchana.manthalimun@gmail.com,https://manthalimun.gov.np/en,,Information and Inquiry,,No,No,Manthali municipality homepage contact block,Official Municipality,https://manthalimun.gov.np/en,Verified,High,2026-07-11,,Completed
MTH-WARD-0001,Ward Offices,Ward Office,Manthali Municipality Ward 1 Office,वडा नं 1 कार्यालय,Official ward public contact for Manthali Ward 1.,Bagmati,Ramechhap,Manthali Municipality,1,"Ward 1, मन्थली, Manthali Municipality, Ramechhap",048-540587,9844009612,,,manthaliward1@gmail.com,https://manthalimun.gov.np/en/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A7,होम प्रसाद पौडेल,Ward Office,,No,No,Manthali official ward page,Official Municipality,https://manthalimun.gov.np/en/content/%E0%A4%B5%E0%A4%A1%E0%A4%BE-%E0%A4%A8%E0%A4%82-%E0%A5%A7,Verified,High,2026-07-11,"Official ward page lists the ward contact number, ward secretary number, and ward email.",Completed
MTH-WARD-0002,Ward Offices,Ward Office,Manthali Municipality Ward 2 Office,वडा नं 2 कार्यालय,Official ward public contact for Manthali Ward 2.,Bagmati,Ramechhap,Manthali Municipality,2,"Ward 2, मन्थली / कठजोर सम्पर्क क्षेत्र, Manthali Municipality, Ramechhap",9841644079,9854040413,,,,https://manthalimun.gov.np/en/content/ward-no-2,सुरेन्द्र बहादुर कार्की,Ward Office,,No,No,Manthali official ward page,Official Municipality,https://manthalimun.gov.np/en/content/ward-no-2,Verified,High,2026-07-11,Official ward page lists the ward contact number and ward secretary number.,Completed
MTH-WARD-0003,Ward Offices,Ward Office,Manthali Municipality Ward 7 Office,वडा नं 7 कार्यालय,Official ward public contact for Manthali Ward 7.,Bagmati,Ramechhap,Manthali Municipality,7,"Ward 7, भटौली, Manthali Municipality, Ramechhap",9851045450,9767985507,,,ward7manthali@gmail.com,https://manthalimun.gov.np/en/node/287,भुवनहरी प्रसाई,Ward Office,,No,No,Manthali official ward page,Official Municipality,https://manthalimun.gov.np/en/node/287,Verified,High,2026-07-11,"Official ward page lists the ward contact number, official ward secretary number, and ward email.",Completed
MTH-WARD-0004,Ward Offices,Ward Office,Manthali Municipality Ward 10 Office,वडा नं 10 कार्यालय,Official ward public contact for Manthali Ward 10.,Bagmati,Ramechhap,Manthali Municipality,10,"Ward 10, चनखु, Manthali Municipality, Ramechhap",9854040776,9767985510,,,manthaliward10@gmail.com,https://manthalimun.gov.np/en/node/291,गोपिलाल तामाङ,Ward Office,,No,No,Manthali official ward page,Official Municipality,https://manthalimun.gov.np/en/node/291,Verified,High,2026-07-11,"Official ward page lists the ward contact number, official ward secretary number, and ward email.",Completed
KDV-EMG-0001,Emergency Services,Police Emergency Hotline,Nepal Police Emergency,नेपाल प्रहरी आपतकालीन सेवा,National police emergency hotline usable from Khandadevi Rural Municipality.,Bagmati,Ramechhap,Khandadevi Rural Municipality,,Nepal,,,100,,,https://www.nepalpolice.gov.np/tourist-police/,,Emergency Services,24/7,Yes,Yes,Nepal Police Tourist Police emergency guidance,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,High,2026-07-12,,Completed
KDV-POL-0001,Police & Security,District Police,District Police Office Ramechhap,"जिल्ला प्रहरी कार्यालय, रामेछाप",District police public contact serving Khandadevi area.,Bagmati,Ramechhap,Khandadevi Rural Municipality,,"Manthali, Ramechhap",048-540099,048-540100,100,,,https://www.manthalimun.gov.np/en/node/333,,Police,24/7,Yes,Yes,Manthali municipality district police reference page,Official Municipality,https://www.manthalimun.gov.np/en/node/333,Verified,High,2026-07-12,,Completed
KDV-POL-0002,Police & Security,Traffic Police Hotline,Nepal Traffic Police Helpline,नेपाल ट्राफिक प्रहरी हेल्पलाइन,Official traffic police emergency helpline usable from Khandadevi.,Bagmati,Ramechhap,Khandadevi Rural Municipality,,Nepal,,,103,,,https://traffic.nepalpolice.gov.np/safety-and-security/traffic-helpline/,,Traffic Police,24/7,Yes,Yes,Nepal Traffic Police helpline page,Official Police,https://traffic.nepalpolice.gov.np/safety-and-security/traffic-helpline/,Verified,High,2026-07-12,,Completed
KDV-HEALTH-0001,Health & Ambulance,Health Branch,Khandadevi Health Branch,स्वास्थ्य शाखा,Official municipal public health branch lead contact from the staff directory.,Bagmati,Ramechhap,Khandadevi Rural Municipality,,"Makadum, Ward 6, Khandadevi Rural Municipality, Ramechhap",9844061992,,,,prakash2075stha@gmail.com,https://khandadevimun.gov.np/staff,प्रकाश श्रेष्ठ,जनस्वास्थ्य निरीक्षक,,No,No,Khandadevi municipality staff directory,Official Municipality,https://khandadevimun.gov.np/staff,Verified,High,2026-07-12,,Completed
KDV-HEALTH-0002,Health & Ambulance,Health Branch,Khandadevi Health Branch,स्वास्थ्य शाखा,Official municipal health support contact from the staff directory.,Bagmati,Ramechhap,Khandadevi Rural Municipality,,"Makadum, Ward 6, Khandadevi Rural Municipality, Ramechhap",9844415471,,,,,https://khandadevimun.gov.np/staff,बसुन्धरा सुवेदी,सि.अ.न.मि निरिक्षक,,No,No,Khandadevi municipality staff directory,Official Municipality,https://khandadevimun.gov.np/staff,Verified,High,2026-07-12,,Completed
